Date,Buy,Transfer,Sell
2024-01-08,24145.0,24175.0,24515.0
2024-01-09,24155.0,24185.0,24525.0
2024-01-10,24185.0,24215.0,24555.0
2024-01-11,24265.0,24295.0,24635.0
2024-01-12,24260.0,24290.0,24630.0
2024-01-13,24260.0,24290.0,24630.0
2024-01-14,24260.0,24290.0,24630.0
2024-01-15,24265.0,24295.0,24635.0
2024-01-16,24340.0,24370.0,24710.0
2024-01-17,24330.0,24360.0,24700.0
2024-01-18,24355.0,24385.0,24725.0
2024-01-19,24345.0,24375.0,24715.0
2024-01-20,24345.0,24375.0,24715.0
2024-01-21,24345.0,24375.0,24715.0
2024-01-22,24335.0,24365.0,24705.0
2024-01-23,24360.0,24390.0,24730.0
2024-01-24,24400.0,24430.0,24770.0
2024-01-25,24400.0,24430.0,24770.0
2024-01-26,24395.0,24425.0,24765.0
2024-01-27,24395.0,24425.0,24765.0
2024-01-28,24395.0,24425.0,24765.0
2024-01-29,24345.0,24375.0,24715.0
2024-01-30,24205.0,24235.0,24575.0
2024-01-31,24225.0,24255.0,24595.0
2024-02-01,24210.0,24240.0,24580.0
2024-02-02,24130.0,24160.0,24500.0
2024-02-03,24130.0,24160.0,24500.0
2024-02-04,24130.0,24160.0,24500.0
2024-02-05,24170.0,24200.0,24540.0
2024-02-06,24160.0,24190.0,24530.0
2024-02-07,24200.0,24230.0,24570.0
2024-02-08,24200.0,24230.0,24570.0
2024-02-09,24200.0,24230.0,24570.0
2024-02-10,24200.0,24230.0,24570.0
2024-02-11,24200.0,24230.0,24570.0
2024-02-12,24200.0,24230.0,24570.0
2024-02-13,24200.0,24230.0,24570.0
2024-02-14,24200.0,24230.0,24570.0
2024-02-15,24240.0,24270.0,24610.0
2024-02-16,24310.0,24340.0,24680.0
2024-02-17,24310.0,24340.0,24680.0
2024-02-18,24310.0,24340.0,24680.0
2024-02-19,24330.0,24360.0,24700.0
2024-02-20,24330.0,24360.0,24700.0
2024-02-21,24310.0,24340.0,24680.0
2024-02-22,24390.0,24420.0,24760.0
2024-02-23,24420.0,24450.0,24790.0
2024-02-24,24420.0,24450.0,24790.0
2024-02-25,24420.0,24450.0,24790.0
2024-02-26,24470.0,24500.0,24840.0
2024-02-27,24430.0,24460.0,24800.0
2024-02-28,24420.0,24450.0,24790.0
2024-02-29,24450.0,24480.0,24820.0
2024-03-01,24440.0,24470.0,24810.0
2024-03-02,24440.0,24470.0,24810.0
2024-03-03,24440.0,24470.0,24810.0
2024-03-04,24470.0,24500.0,24840.0
2024-03-05,24480.0,24510.0,24850.0
2024-03-06,24490.0,24520.0,24860.0
2024-03-07,24500.0,24530.0,24870.0
2024-03-08,24470.0,24500.0,24840.0
2024-03-09,24470.0,24500.0,24840.0
2024-03-10,24470.0,24500.0,24840.0
2024-03-11,24420.0,24450.0,24790.0
2024-03-12,24430.0,24460.0,24800.0
2024-03-13,24450.0,24480.0,24820.0
2024-03-14,24500.0,24530.0,24870.0
2024-03-15,24520.0,24550.0,24890.0
2024-03-16,24520.0,24550.0,24890.0
2024-03-17,24520.0,24550.0,24890.0
2024-03-18,24530.0,24560.0,24880.0
2024-03-19,24560.0,24590.0,24910.0
2024-03-20,24580.0,24610.0,24950.0
2024-03-21,24580.0,24610.0,24950.0
2024-03-22,24580.0,24610.0,24950.0
2024-03-23,24580.0,24610.0,24950.0
2024-03-24,24580.0,24610.0,24950.0
2024-03-25,24560.0,24590.0,24930.0
2024-03-26,24580.0,24610.0,24950.0
2024-03-27,24580.0,24610.0,24950.0
2024-03-28,24580.0,24610.0,24950.0
2024-03-29,24600.0,24630.0,24970.0
2024-03-30,24600.0,24630.0,24970.0
2024-03-31,24600.0,24630.0,24970.0
2024-04-01,24600.0,24630.0,24970.0
2024-04-02,24680.0,24710.0,25050.0
2024-04-03,24760.0,24790.0,25130.0
2024-04-04,24740.0,24770.0,25110.0
2024-04-05,24750.0,24780.0,25120.0
2024-04-06,24750.0,24780.0,25120.0
2024-04-07,24750.0,24780.0,25120.0
2024-04-08,24760.0,24790.0,25130.0
2024-04-09,24760.0,24790.0,25130.0
2024-04-10,24760.0,24790.0,25130.0
2024-04-11,24800.0,24830.0,25170.0
2024-04-12,24810.0,24840.0,25180.0
2024-04-13,24810.0,24840.0,25180.0
2024-04-14,24810.0,24840.0,25180.0
2024-04-15,24930.0,24960.0,25300.0
2024-04-16,24978.0,25008.0,25348.0
2024-04-17,25100.0,25130.0,25440.0
2024-04-18,25100.0,25130.0,25440.0
2024-04-19,25133.0,25163.0,25473.0
2024-04-20,25133.0,25163.0,25473.0
2024-04-21,25133.0,25163.0,25473.0
2024-04-22,25145.0,25175.0,25485.0
2024-04-23,25148.0,25178.0,25488.0
2024-04-24,25147.0,25177.0,25487.0
2024-04-25,25137.0,25167.0,25477.0
2024-04-26,25088.0,25118.0,25458.0
2024-04-27,25088.0,25118.0,25458.0
2024-04-28,25088.0,25118.0,25458.0
2024-04-29,25088.0,25118.0,25458.0
2024-04-30,25088.0,25118.0,25458.0
2024-05-01,25088.0,25118.0,25458.0
2024-05-02,25114.0,25144.0,25454.0
2024-05-03,25113.0,25143.0,25453.0
2024-05-04,25117.0,25147.0,25457.0
2024-05-05,25117.0,25147.0,25457.0
2024-05-06,25127.0,25157.0,25457.0
2024-05-07,25125.0,25155.0,25455.0
2024-05-08,25131.0,25161.0,25461.0
2024-05-09,25148.0,25178.0,25478.0
2024-05-10,25154.0,25184.0,25484.0
2024-05-11,25154.0,25184.0,25484.0
2024-05-12,25154.0,25184.0,25484.0
2024-05-13,25149.0,25179.0,25479.0
2024-05-14,25152.0,25182.0,25482.0
2024-05-15,25152.0,25182.0,25482.0
2024-05-16,25122.0,25152.0,25452.0
2024-05-17,25220.0,25250.0,25450.0
2024-05-18,25220.0,25250.0,25450.0
2024-05-19,25220.0,25250.0,25450.0
2024-05-20,25229.0,25259.0,25459.0
2024-05-21,25233.0,25263.0,25463.0
2024-05-22,25236.0,25266.0,25466.0
2024-05-23,25220.0,25250.0,25470.0
2024-05-24,25247.0,25277.0,25477.0
2024-05-25,25247.0,25277.0,25477.0
2024-05-26,25247.0,25277.0,25477.0
2024-05-27,25251.0,25281.0,25481.0
2024-05-28,25238.0,25268.0,25468.0
2024-05-29,25235.0,25265.0,25465.0
2024-05-30,25220.0,25250.0,25470.0
2024-05-31,25224.0,25254.0,25474.0
2024-06-01,25224.0,25254.0,25474.0
2024-06-02,25224.0,25254.0,25474.0
2024-06-03,25204.0,25234.0,25474.0
2024-06-04,25188.0,25218.0,25458.0
2024-06-05,25183.0,25213.0,25453.0
2024-06-06,25183.0,25213.0,25453.0
2024-06-07,25183.0,25213.0,25453.0
2024-06-08,25183.0,25213.0,25453.0
2024-06-09,25183.0,25213.0,25453.0
2024-06-10,25184.0,25214.0,25454.0
2024-06-11,25192.0,25222.0,25462.0
2024-06-12,25196.0,25226.0,25466.0
2024-06-13,25187.0,25217.0,25457.0
2024-06-14,25191.0,25221.0,25461.0
2024-06-15,25191.0,25221.0,25461.0
2024-06-16,25191.0,25221.0,25461.0
2024-06-17,25201.0,25231.0,25471.0
2024-06-18,25221.0,25251.0,25471.0
2024-06-19,25219.0,25249.0,25469.0
2024-06-20,25217.0,25247.0,25467.0
2024-06-21,25218.0,25248.0,25468.0
2024-06-22,25218.0,25248.0,25468.0
2024-06-23,25218.0,25248.0,25468.0
2024-06-24,25225.0,25255.0,25475.0
2024-06-25,25215.0,25245.0,25465.0
2024-06-26,25220.0,25250.0,25470.0
2024-06-27,25227.0,25257.0,25477.0
2024-06-28,25223.0,25253.0,25473.0
2024-06-29,25223.0,25253.0,25473.0
2024-06-30,25223.0,25253.0,25473.0
2024-07-01,25214.0,25244.0,25464.0
2024-07-02,25215.0,25245.0,25465.0
2024-07-03,25220.0,25250.0,25470.0
2024-07-04,25213.0,25243.0,25463.0
2024-07-05,25208.0,25238.0,25458.0
2024-07-06,25208.0,25238.0,25458.0
2024-07-07,25208.0,25238.0,25458.0
2024-07-08,25205.0,25235.0,25455.0
2024-07-09,25204.0,25234.0,25454.0
2024-07-10,25209.0,25239.0,25459.0
2024-07-11,25215.0,25245.0,25465.0
2024-07-12,25210.0,25240.0,25460.0
2024-07-13,25210.0,25240.0,25460.0
2024-07-14,25210.0,25240.0,25460.0
2024-07-15,25207.0,25237.0,25457.0
2024-07-16,25207.0,25237.0,25457.0
2024-07-17,25138.0,25168.0,25468.0
2024-07-18,25120.0,25150.0,25450.0
2024-07-19,25128.0,25158.0,25458.0
2024-07-20,25128.0,25158.0,25458.0
2024-07-21,25128.0,25158.0,25458.0
2024-07-22,25124.0,25154.0,25474.0
2024-07-23,25127.0,25157.0,25477.0
2024-07-24,25147.0,25177.0,25477.0
2024-07-25,25090.0,25120.0,25460.0
2024-07-26,25091.0,25121.0,25461.0
2024-07-27,25091.0,25121.0,25461.0
2024-07-28,25091.0,25121.0,25461.0
2024-07-29,25085.0,25115.0,25455.0
2024-07-30,25090.0,25120.0,25460.0
2024-07-31,25050.0,25080.0,25420.0
2024-08-01,25030.0,25060.0,25400.0
2024-08-02,25010.0,25040.0,25380.0
2024-08-03,25010.0,25040.0,25380.0
2024-08-04,25010.0,25040.0,25380.0
2024-08-05,24900.0,24930.0,25270.0
2024-08-06,24950.0,24980.0,25320.0
2024-08-07,24965.0,24995.0,25335.0
2024-08-08,24950.0,24980.0,25320.0
2024-08-09,24900.0,24930.0,25270.0
2024-08-10,24900.0,24930.0,25270.0
2024-08-11,24900.0,24930.0,25270.0
2024-08-12,24910.0,24940.0,25280.0
2024-08-13,24920.0,24950.0,25290.0
2024-08-14,24820.0,24850.0,25190.0
2024-08-15,24840.0,24870.0,25210.0
2024-08-16,24860.0,24890.0,25230.0
2024-08-17,24860.0,24890.0,25230.0
2024-08-18,24860.0,24890.0,25230.0
2024-08-19,24790.0,24820.0,25160.0
2024-08-20,24710.0,24740.0,25080.0
2024-08-21,24730.0,24760.0,25100.0
2024-08-22,24750.0,24780.0,25120.0
2024-08-23,24780.0,24810.0,25150.0
2024-08-24,24780.0,24810.0,25150.0
2024-08-25,24780.0,24810.0,25150.0
2024-08-26,24680.0,24710.0,25050.0
2024-08-27,24630.0,24660.0,25000.0
2024-08-28,24650.0,24680.0,25020.0
2024-08-29,24660.0,24690.0,25030.0
2024-08-30,24660.0,24690.0,25030.0
2024-08-31,24660.0,24690.0,25030.0
2024-09-01,24660.0,24690.0,25030.0
2024-09-02,24660.0,24690.0,25030.0
2024-09-03,24660.0,24690.0,25030.0
2024-09-04,24645.0,24675.0,25015.0
2024-09-05,24550.0,24580.0,24920.0
2024-09-06,24400.0,24430.0,24770.0
2024-09-07,24400.0,24430.0,24770.0
2024-09-08,24400.0,24430.0,24770.0
2024-09-09,24470.0,24500.0,24840.0
2024-09-10,24460.0,24490.0,24830.0
2024-09-11,24355.0,24385.0,24725.0
2024-09-12,24380.0,24410.0,24750.0
2024-09-13,24360.0,24390.0,24730.0
2024-09-14,24360.0,24390.0,24730.0
2024-09-15,24360.0,24390.0,24730.0
2024-09-16,24350.0,24380.0,24720.0
2024-09-17,24400.0,24430.0,24770.0
2024-09-18,24440.0,24470.0,24810.0
2024-09-19,24380.0,24410.0,24750.0
2024-09-20,24370.0,24400.0,24740.0
2024-09-21,24370.0,24400.0,24740.0
2024-09-22,24370.0,24400.0,24740.0
2024-09-23,24430.0,24460.0,24800.0
2024-09-24,24400.0,24430.0,24770.0
2024-09-25,24380.0,24410.0,24750.0
2024-09-26,24430.0,24460.0,24800.0
2024-09-27,24390.0,24420.0,24760.0
2024-09-28,24390.0,24420.0,24760.0
2024-09-29,24390.0,24420.0,24760.0
2024-09-30,24370.0,24400.0,24740.0
2024-10-01,24400.0,24430.0,24770.0
2024-10-02,24450.0,24480.0,24820.0
2024-10-03,24550.0,24580.0,24920.0
2024-10-04,24550.0,24580.0,24940.0
2024-10-05,24550.0,24580.0,24940.0
2024-10-06,24550.0,24580.0,24940.0
2024-10-07,24640.0,24670.0,25030.0
2024-10-08,24635.0,24665.0,25025.0
2024-10-09,24635.0,24665.0,25025.0
2024-10-10,24640.0,24670.0,25030.0
2024-10-11,24610.0,24640.0,25000.0
2024-10-12,24610.0,24640.0,25000.0
2024-10-13,24610.0,24640.0,25000.0
2024-10-14,24630.0,24660.0,25020.0
2024-10-15,24735.0,24765.0,25125.0
2024-10-16,24780.0,24810.0,25170.0
2024-10-17,24980.0,25010.0,25370.0
2024-10-18,24950.0,24980.0,25340.0
2024-10-19,24950.0,24980.0,25340.0
2024-10-20,24950.0,24980.0,25340.0
2024-10-21,25040.0,25070.0,25430.0
2024-10-22,25062.0,25092.0,25452.0
2024-10-23,25190.0,25220.0,25462.0
2024-10-24,25203.0,25233.0,25473.0
2024-10-25,25167.0,25197.0,25467.0
2024-10-26,25167.0,25197.0,25467.0
2024-10-27,25167.0,25197.0,25467.0
2024-10-28,25164.0,25194.0,25464.0
2024-10-29,25134.0,25164.0,25464.0
2024-10-30,25088.0,25118.0,25458.0
2024-10-31,25060.0,25090.0,25450.0
2024-11-01,25084.0,25114.0,25454.0
2024-11-02,25084.0,25114.0,25454.0
2024-11-03,25084.0,25114.0,25454.0
2024-11-04,25095.0,25125.0,25465.0
2024-11-05,25130.0,25160.0,25460.0
2024-11-06,25140.0,25170.0,25470.0
2024-11-07,25167.0,25197.0,25497.0
2024-11-08,25100.0,25130.0,25470.0
2024-11-09,25100.0,25130.0,25470.0
2024-11-10,25100.0,25130.0,25470.0
2024-11-11,25086.0,25116.0,25476.0
2024-11-12,25130.0,25160.0,25480.0
2024-11-13,25150.0,25180.0,25502.0
2024-11-14,25154.0,25184.0,25504.0
2024-11-15,25160.0,25190.0,25512.0
2024-11-16,25160.0,25190.0,25512.0
2024-11-17,25160.0,25190.0,25512.0
2024-11-18,25170.0,25200.0,25502.0
2024-11-19,25175.0,25205.0,25507.0
2024-11-20,25170.0,25200.0,25499.0
2024-11-21,25170.0,25200.0,25504.0
2024-11-22,25170.0,25200.0,25509.0
2024-11-23,25170.0,25200.0,25509.0
2024-11-24,25170.0,25200.0,25509.0
2024-11-25,25167.0,25197.0,25506.0
2024-11-26,25170.0,25200.0,25509.0
2024-11-27,25170.0,25200.0,25509.0
2024-11-28,25145.0,25175.0,25484.0
2024-11-29,25130.0,25160.0,25463.0
2024-11-30,25130.0,25160.0,25463.0
2024-12-01,25130.0,25160.0,25463.0
2024-12-02,25119.0,25149.0,25452.0
2024-12-03,25140.0,25170.0,25473.0
2024-12-04,25142.0,25172.0,25475.0
2024-12-05,25146.0,25176.0,25479.0
2024-12-06,25134.0,25164.0,25467.0
2024-12-07,25134.0,25164.0,25467.0
2024-12-08,25134.0,25164.0,25467.0
2024-12-09,25127.0,25157.0,25460.0
2024-12-10,25140.0,25170.0,25470.0
2024-12-11,25135.0,25165.0,25465.0
2024-12-12,25141.0,25171.0,25471.0
2024-12-13,25147.0,25177.0,25477.0
2024-12-14,25147.0,25177.0,25477.0
2024-12-15,25147.0,25177.0,25477.0
2024-12-16,25155.0,25185.0,25485.0
2024-12-17,25153.0,25183.0,25483.0
2024-12-18,25161.0,25191.0,25491.0
2024-12-19,25189.0,25219.0,25519.0
2024-12-20,25210.0,25240.0,25540.0
2024-12-21,25210.0,25240.0,25540.0
2024-12-22,25210.0,25240.0,25540.0
2024-12-23,25200.0,25230.0,25530.0
2024-12-24,25193.0,25223.0,25523.0
2024-12-25,25206.0,25236.0,25536.0
2024-12-26,25195.0,25225.0,25525.0
2024-12-27,25208.0,25238.0,25538.0
2024-12-28,25208.0,25238.0,25538.0
2024-12-29,25208.0,25238.0,25538.0
2024-12-30,25213.0,25243.0,25543.0
2024-12-31,25221.0,25251.0,25551.0
2025-01-01,25221.0,25251.0,25551.0
2025-01-02,25229.0,25259.0,25559.0
2025-01-03,25220.0,25250.0,25550.0
2025-01-04,25220.0,25250.0,25550.0
2025-01-05,25220.0,25250.0,25550.0
2025-01-06,25223.0,25253.0,25553.0
2025-01-07,25178.0,25208.0,25548.0
2025-01-08,25156.0,25186.0,25546.0
2025-01-09,25164.0,25194.0,25554.0
2025-01-10,25168.0,25198.0,25558.0
2025-01-11,25168.0,25198.0,25558.0
2025-01-12,25168.0,25198.0,25558.0
2025-01-13,25170.0,25200.0,25560.0
2025-01-14,25173.0,25203.0,25563.0
2025-01-15,25164.0,25194.0,25554.0
2025-01-16,25159.0,25189.0,25549.0
2025-01-17,25120.0,25150.0,25510.0
2025-01-18,25120.0,25150.0,25510.0
2025-01-19,25120.0,25150.0,25510.0
2025-01-20,25110.0,25140.0,25500.0
2025-01-21,25060.0,25090.0,25450.0
2025-01-22,24930.0,24960.0,25320.0
2025-01-23,24930.0,24960.0,25320.0
2025-01-24,24770.0,24800.0,25300.0
2025-01-25,24770.0,24800.0,25300.0
2025-01-26,24770.0,24800.0,25300.0
2025-01-27,24770.0,24800.0,25300.0
2025-01-28,24770.0,24800.0,25300.0
2025-01-29,24770.0,24800.0,25300.0
2025-01-30,24770.0,24800.0,25300.0
2025-01-31,24770.0,24800.0,25300.0
2025-02-01,24770.0,24800.0,25300.0
2025-02-02,24770.0,24800.0,25300.0
2025-02-03,25110.0,25140.0,25500.0
2025-02-04,24970.0,25000.0,25360.0
2025-02-05,24950.0,24980.0,25340.0
2025-02-06,25060.0,25090.0,25450.0
2025-02-07,25080.0,25110.0,25470.0
2025-02-08,25080.0,25110.0,25470.0
2025-02-09,25080.0,25110.0,25470.0
2025-02-10,25170.0,25200.0,25560.0
2025-02-11,25310.0,25340.0,25700.0
2025-02-12,25350.0,25380.0,25740.0
2025-02-13,25270.0,25300.0,25660.0
2025-02-14,25190.0,25220.0,25580.0
2025-02-15,25190.0,25220.0,25580.0
2025-02-16,25190.0,25220.0,25580.0
2025-02-17,25250.0,25280.0,25640.0
2025-02-18,25310.0,25340.0,25700.0
2025-02-19,25310.0,25340.0,25700.0
2025-02-20,25320.0,25350.0,25710.0
2025-02-21,25290.0,25320.0,25680.0
2025-02-22,25290.0,25320.0,25680.0
2025-02-23,25290.0,25320.0,25680.0
2025-02-24,25280.0,25310.0,25670.0
2025-02-25,25300.0,25330.0,25690.0
2025-02-26,25330.0,25360.0,25720.0
2025-02-27,25350.0,25380.0,25740.0
2025-02-28,25340.0,25370.0,25730.0
2025-03-01,25340.0,25370.0,25730.0
2025-03-02,25340.0,25370.0,25730.0
2025-03-03,25390.0,25420.0,25780.0
2025-03-04,25360.0,25390.0,25750.0
2025-03-05,25290.0,25320.0,25680.0
2025-03-06,25270.0,25300.0,25660.0
2025-03-07,25300.0,25330.0,25690.0
2025-03-08,25300.0,25330.0,25690.0
2025-03-09,25300.0,25330.0,25690.0
2025-03-10,25310.0,25340.0,25700.0
2025-03-11,25260.0,25290.0,25650.0
2025-03-12,25250.0,25280.0,25640.0
2025-03-13,25290.0,25320.0,25680.0
2025-03-14,25320.0,25350.0,25710.0
2025-03-15,25320.0,25350.0,25710.0
2025-03-16,25320.0,25350.0,25710.0
2025-03-17,25330.0,25360.0,25720.0
2025-03-18,25320.0,25350.0,25710.0
2025-03-19,25340.0,25370.0,25730.0
2025-03-20,25350.0,25380.0,25740.0
2025-03-21,25370.0,25400.0,25760.0
2025-03-22,25370.0,25400.0,25760.0
2025-03-23,25370.0,25400.0,25760.0
2025-03-24,25420.0,25450.0,25810.0
2025-03-25,25420.0,25450.0,25810.0
2025-03-26,25360.0,25390.0,25750.0
2025-03-27,25360.0,25390.0,25750.0
2025-03-28,25370.0,25400.0,25760.0
2025-03-29,25370.0,25400.0,25760.0
2025-03-30,25370.0,25400.0,25760.0
2025-03-31,25350.0,25380.0,25740.0
2025-04-01,25430.0,25460.0,25820.0
2025-04-02,25430.0,25460.0,25820.0
2025-04-03,25590.0,25620.0,25980.0
2025-04-04,25570.0,25600.0,25960.0
2025-04-05,25570.0,25600.0,25960.0
2025-04-06,25570.0,25600.0,25960.0
2025-04-07,25570.0,25600.0,25960.0
2025-04-08,25750.0,25780.0,26140.0
2025-04-09,25792.0,25822.0,26182.0
2025-04-10,25580.0,25610.0,25970.0
2025-04-11,25530.0,25560.0,25920.0
